trial_id,trial_gene_set
1548,"('MYL7', 'NPPB', 'TPM1', 'UBC', 'UBB', 'TIMP1')"
1549,"('MYL7', 'NPPB', 'TPM1', 'UBC', 'UBB', 'HSPB1')"
1550,"('MYL7', 'NPPB', 'TPM1', 'UBC', 'UBB', 'HSPA8')"
1551,"('MYL7', 'NPPB', 'TPM1', 'UBC', 'UBB', 'FTL')"
1552,"('MYL7', 'NPPB', 'TPM1', 'UBC', 'UBB', 'FTH1')"
1553,"('MYL7', 'NPPB', 'TPM1', 'UBC', 'TIMP1', 'HSPB1')"
1554,"('MYL7', 'NPPB', 'TPM1', 'UBC', 'TIMP1', 'HSPA8')"
1555,"('MYL7', 'NPPB', 'TPM1', 'UBC', 'TIMP1', 'FTL')"
1556,"('MYL7', 'NPPB', 'TPM1', 'UBC', 'TIMP1', 'FTH1')"
1557,"('MYL7', 'NPPB', 'TPM1', 'UBC', 'HSPB1', 'HSPA8')"
1558,"('MYL7', 'NPPB', 'TPM1', 'UBC', 'HSPB1', 'FTL')"
1559,"('MYL7', 'NPPB', 'TPM1', 'UBC', 'HSPB1', 'FTH1')"
1560,"('MYL7', 'NPPB', 'TPM1', 'UBC', 'HSPA8', 'FTL')"
1561,"('MYL7', 'NPPB', 'TPM1', 'UBC', 'HSPA8', 'FTH1')"
1562,"('MYL7', 'NPPB', 'TPM1', 'UBC', 'FTL', 'FTH1')"
1563,"('MYL7', 'NPPB', 'TPM1', 'UBB', 'TIMP1', 'HSPB1')"
1564,"('MYL7', 'NPPB', 'TPM1', 'UBB', 'TIMP1', 'HSPA8')"
1565,"('MYL7', 'NPPB', 'TPM1', 'UBB', 'TIMP1', 'FTL')"
1566,"('MYL7', 'NPPB', 'TPM1', 'UBB', 'TIMP1', 'FTH1')"
1567,"('MYL7', 'NPPB', 'TPM1', 'UBB', 'HSPB1', 'HSPA8')"
1568,"('MYL7', 'NPPB', 'TPM1', 'UBB', 'HSPB1', 'FTL')"
1569,"('MYL7', 'NPPB', 'TPM1', 'UBB', 'HSPB1', 'FTH1')"
1570,"('MYL7', 'NPPB', 'TPM1', 'UBB', 'HSPA8', 'FTL')"
1571,"('MYL7', 'NPPB', 'TPM1', 'UBB', 'HSPA8', 'FTH1')"
1572,"('MYL7', 'NPPB', 'TPM1', 'UBB', 'FTL', 'FTH1')"
1573,"('MYL7', 'NPPB', 'TPM1', 'TIMP1', 'HSPB1', 'HSPA8')"
1574,"('MYL7', 'NPPB', 'TPM1', 'TIMP1', 'HSPB1', 'FTL')"
1575,"('MYL7', 'NPPB', 'TPM1', 'TIMP1', 'HSPB1', 'FTH1')"
1576,"('MYL7', 'NPPB', 'TPM1', 'TIMP1', 'HSPA8', 'FTL')"
1577,"('MYL7', 'NPPB', 'TPM1', 'TIMP1', 'HSPA8', 'FTH1')"
1578,"('MYL7', 'NPPB', 'TPM1', 'TIMP1', 'FTL', 'FTH1')"
1579,"('MYL7', 'NPPB', 'TPM1', 'HSPB1', 'HSPA8', 'FTL')"
1580,"('MYL7', 'NPPB', 'TPM1', 'HSPB1', 'HSPA8', 'FTH1')"
1581,"('MYL7', 'NPPB', 'TPM1', 'HSPB1', 'FTL', 'FTH1')"
1582,"('MYL7', 'NPPB', 'TPM1', 'HSPA8', 'FTL', 'FTH1')"
1583,"('MYL7', 'NPPB', 'UBC', 'UBB', 'TIMP1', 'HSPB1')"
1584,"('MYL7', 'NPPB', 'UBC', 'UBB', 'TIMP1', 'HSPA8')"
1585,"('MYL7', 'NPPB', 'UBC', 'UBB', 'TIMP1', 'FTL')"
1586,"('MYL7', 'NPPB', 'UBC', 'UBB', 'TIMP1', 'FTH1')"
1587,"('MYL7', 'NPPB', 'UBC', 'UBB', 'HSPB1', 'HSPA8')"
1588,"('MYL7', 'NPPB', 'UBC', 'UBB', 'HSPB1', 'FTL')"
1589,"('MYL7', 'NPPB', 'UBC', 'UBB', 'HSPB1', 'FTH1')"
1590,"('MYL7', 'NPPB', 'UBC', 'UBB', 'HSPA8', 'FTL')"
1591,"('MYL7', 'NPPB', 'UBC', 'UBB', 'HSPA8', 'FTH1')"
1592,"('MYL7', 'NPPB', 'UBC', 'UBB', 'FTL', 'FTH1')"
1593,"('MYL7', 'NPPB', 'UBC', 'TIMP1', 'HSPB1', 'HSPA8')"
1594,"('MYL7', 'NPPB', 'UBC', 'TIMP1', 'HSPB1', 'FTL')"
1595,"('MYL7', 'NPPB', 'UBC', 'TIMP1', 'HSPB1', 'FTH1')"
1596,"('MYL7', 'NPPB', 'UBC', 'TIMP1', 'HSPA8', 'FTL')"
1597,"('MYL7', 'NPPB', 'UBC', 'TIMP1', 'HSPA8', 'FTH1')"
1598,"('MYL7', 'NPPB', 'UBC', 'TIMP1', 'FTL', 'FTH1')"
1599,"('MYL7', 'NPPB', 'UBC', 'HSPB1', 'HSPA8', 'FTL')"
1600,"('MYL7', 'NPPB', 'UBC', 'HSPB1', 'HSPA8', 'FTH1')"
1601,"('MYL7', 'NPPB', 'UBC', 'HSPB1', 'FTL', 'FTH1')"
1602,"('MYL7', 'NPPB', 'UBC', 'HSPA8', 'FTL', 'FTH1')"
1603,"('MYL7', 'NPPB', 'UBB', 'TIMP1', 'HSPB1', 'HSPA8')"
1604,"('MYL7', 'NPPB', 'UBB', 'TIMP1', 'HSPB1', 'FTL')"
1605,"('MYL7', 'NPPB', 'UBB', 'TIMP1', 'HSPB1', 'FTH1')"
1606,"('MYL7', 'NPPB', 'UBB', 'TIMP1', 'HSPA8', 'FTL')"
1607,"('MYL7', 'NPPB', 'UBB', 'TIMP1', 'HSPA8', 'FTH1')"
1608,"('MYL7', 'NPPB', 'UBB', 'TIMP1', 'FTL', 'FTH1')"
1609,"('MYL7', 'NPPB', 'UBB', 'HSPB1', 'HSPA8', 'FTL')"
1610,"('MYL7', 'NPPB', 'UBB', 'HSPB1', 'HSPA8', 'FTH1')"
1611,"('MYL7', 'NPPB', 'UBB', 'HSPB1', 'FTL', 'FTH1')"
1612,"('MYL7', 'NPPB', 'UBB', 'HSPA8', 'FTL', 'FTH1')"
1613,"('MYL7', 'NPPB', 'TIMP1', 'HSPB1', 'HSPA8', 'FTL')"
1614,"('MYL7', 'NPPB', 'TIMP1', 'HSPB1', 'HSPA8', 'FTH1')"
1615,"('MYL7', 'NPPB', 'TIMP1', 'HSPB1', 'FTL', 'FTH1')"
1616,"('MYL7', 'NPPB', 'TIMP1', 'HSPA8', 'FTL', 'FTH1')"
1617,"('MYL7', 'NPPB', 'HSPB1', 'HSPA8', 'FTL', 'FTH1')"
1618,"('MYL7', 'MYL9', 'TNNC1', 'MYL4', 'TPM1', 'UBC')"
1619,"('MYL7', 'MYL9', 'TNNC1', 'MYL4', 'TPM1', 'UBB')"
1620,"('MYL7', 'MYL9', 'TNNC1', 'MYL4', 'TPM1', 'TIMP1')"
1621,"('MYL7', 'MYL9', 'TNNC1', 'MYL4', 'TPM1', 'HSPB1')"
1622,"('MYL7', 'MYL9', 'TNNC1', 'MYL4', 'TPM1', 'HSPA8')"
1623,"('MYL7', 'MYL9', 'TNNC1', 'MYL4', 'TPM1', 'FTL')"
1624,"('MYL7', 'MYL9', 'TNNC1', 'MYL4', 'TPM1', 'FTH1')"
1625,"('MYL7', 'MYL9', 'TNNC1', 'MYL4', 'UBC', 'UBB')"
1626,"('MYL7', 'MYL9', 'TNNC1', 'MYL4', 'UBC', 'TIMP1')"
1627,"('MYL7', 'MYL9', 'TNNC1', 'MYL4', 'UBC', 'HSPB1')"
1628,"('MYL7', 'MYL9', 'TNNC1', 'MYL4', 'UBC', 'HSPA8')"
1629,"('MYL7', 'MYL9', 'TNNC1', 'MYL4', 'UBC', 'FTL')"
1630,"('MYL7', 'MYL9', 'TNNC1', 'MYL4', 'UBC', 'FTH1')"
1631,"('MYL7', 'MYL9', 'TNNC1', 'MYL4', 'UBB', 'TIMP1')"
1632,"('MYL7', 'MYL9', 'TNNC1', 'MYL4', 'UBB', 'HSPB1')"
1633,"('MYL7', 'MYL9', 'TNNC1', 'MYL4', 'UBB', 'HSPA8')"
1634,"('MYL7', 'MYL9', 'TNNC1', 'MYL4', 'UBB', 'FTL')"
1635,"('MYL7', 'MYL9', 'TNNC1', 'MYL4', 'UBB', 'FTH1')"
1636,"('MYL7', 'MYL9', 'TNNC1', 'MYL4', 'TIMP1', 'HSPB1')"
1637,"('MYL7', 'MYL9', 'TNNC1', 'MYL4', 'TIMP1', 'HSPA8')"
1638,"('MYL7', 'MYL9', 'TNNC1', 'MYL4', 'TIMP1', 'FTL')"
1639,"('MYL7', 'MYL9', 'TNNC1', 'MYL4', 'TIMP1', 'FTH1')"
1640,"('MYL7', 'MYL9', 'TNNC1', 'MYL4', 'HSPB1', 'HSPA8')"
1641,"('MYL7', 'MYL9', 'TNNC1', 'MYL4', 'HSPB1', 'FTL')"
1642,"('MYL7', 'MYL9', 'TNNC1', 'MYL4', 'HSPB1', 'FTH1')"
1643,"('MYL7', 'MYL9', 'TNNC1', 'MYL4', 'HSPA8', 'FTL')"
1644,"('MYL7', 'MYL9', 'TNNC1', 'MYL4', 'HSPA8', 'FTH1')"
1645,"('MYL7', 'MYL9', 'TNNC1', 'MYL4', 'FTL', 'FTH1')"
1646,"('MYL7', 'MYL9', 'TNNC1', 'TPM1', 'UBC', 'UBB')"
1647,"('MYL7', 'MYL9', 'TNNC1', 'TPM1', 'UBC', 'TIMP1')"
1648,"('MYL7', 'MYL9', 'TNNC1', 'TPM1', 'UBC', 'HSPB1')"
1649,"('MYL7', 'MYL9', 'TNNC1', 'TPM1', 'UBC', 'HSPA8')"
1650,"('MYL7', 'MYL9', 'TNNC1', 'TPM1', 'UBC', 'FTL')"
1651,"('MYL7', 'MYL9', 'TNNC1', 'TPM1', 'UBC', 'FTH1')"
1652,"('MYL7', 'MYL9', 'TNNC1', 'TPM1', 'UBB', 'TIMP1')"
1653,"('MYL7', 'MYL9', 'TNNC1', 'TPM1', 'UBB', 'HSPB1')"
1654,"('MYL7', 'MYL9', 'TNNC1', 'TPM1', 'UBB', 'HSPA8')"
1655,"('MYL7', 'MYL9', 'TNNC1', 'TPM1', 'UBB', 'FTL')"
1656,"('MYL7', 'MYL9', 'TNNC1', 'TPM1', 'UBB', 'FTH1')"
1657,"('MYL7', 'MYL9', 'TNNC1', 'TPM1', 'TIMP1', 'HSPB1')"
1658,"('MYL7', 'MYL9', 'TNNC1', 'TPM1', 'TIMP1', 'HSPA8')"
1659,"('MYL7', 'MYL9', 'TNNC1', 'TPM1', 'TIMP1', 'FTL')"
1660,"('MYL7', 'MYL9', 'TNNC1', 'TPM1', 'TIMP1', 'FTH1')"
1661,"('MYL7', 'MYL9', 'TNNC1', 'TPM1', 'HSPB1', 'HSPA8')"
1662,"('MYL7', 'MYL9', 'TNNC1', 'TPM1', 'HSPB1', 'FTL')"
1663,"('MYL7', 'MYL9', 'TNNC1', 'TPM1', 'HSPB1', 'FTH1')"
1664,"('MYL7', 'MYL9', 'TNNC1', 'TPM1', 'HSPA8', 'FTL')"
1665,"('MYL7', 'MYL9', 'TNNC1', 'TPM1', 'HSPA8', 'FTH1')"
1666,"('MYL7', 'MYL9', 'TNNC1', 'TPM1', 'FTL', 'FTH1')"
1667,"('MYL7', 'MYL9', 'TNNC1', 'UBC', 'UBB', 'TIMP1')"
1668,"('MYL7', 'MYL9', 'TNNC1', 'UBC', 'UBB', 'HSPB1')"
1669,"('MYL7', 'MYL9', 'TNNC1', 'UBC', 'UBB', 'HSPA8')"
1670,"('MYL7', 'MYL9', 'TNNC1', 'UBC', 'UBB', 'FTL')"
1671,"('MYL7', 'MYL9', 'TNNC1', 'UBC', 'UBB', 'FTH1')"
1672,"('MYL7', 'MYL9', 'TNNC1', 'UBC', 'TIMP1', 'HSPB1')"
1673,"('MYL7', 'MYL9', 'TNNC1', 'UBC', 'TIMP1', 'HSPA8')"
1674,"('MYL7', 'MYL9', 'TNNC1', 'UBC', 'TIMP1', 'FTL')"
1675,"('MYL7', 'MYL9', 'TNNC1', 'UBC', 'TIMP1', 'FTH1')"
1676,"('MYL7', 'MYL9', 'TNNC1', 'UBC', 'HSPB1', 'HSPA8')"
1677,"('MYL7', 'MYL9', 'TNNC1', 'UBC', 'HSPB1', 'FTL')"
1678,"('MYL7', 'MYL9', 'TNNC1', 'UBC', 'HSPB1', 'FTH1')"
1679,"('MYL7', 'MYL9', 'TNNC1', 'UBC', 'HSPA8', 'FTL')"
1680,"('MYL7', 'MYL9', 'TNNC1', 'UBC', 'HSPA8', 'FTH1')"
1681,"('MYL7', 'MYL9', 'TNNC1', 'UBC', 'FTL', 'FTH1')"
1682,"('MYL7', 'MYL9', 'TNNC1', 'UBB', 'TIMP1', 'HSPB1')"
1683,"('MYL7', 'MYL9', 'TNNC1', 'UBB', 'TIMP1', 'HSPA8')"
1684,"('MYL7', 'MYL9', 'TNNC1', 'UBB', 'TIMP1', 'FTL')"
1685,"('MYL7', 'MYL9', 'TNNC1', 'UBB', 'TIMP1', 'FTH1')"
1686,"('MYL7', 'MYL9', 'TNNC1', 'UBB', 'HSPB1', 'HSPA8')"
1687,"('MYL7', 'MYL9', 'TNNC1', 'UBB', 'HSPB1', 'FTL')"
1688,"('MYL7', 'MYL9', 'TNNC1', 'UBB', 'HSPB1', 'FTH1')"
1689,"('MYL7', 'MYL9', 'TNNC1', 'UBB', 'HSPA8', 'FTL')"
1690,"('MYL7', 'MYL9', 'TNNC1', 'UBB', 'HSPA8', 'FTH1')"
1691,"('MYL7', 'MYL9', 'TNNC1', 'UBB', 'FTL', 'FTH1')"
1692,"('MYL7', 'MYL9', 'TNNC1', 'TIMP1', 'HSPB1', 'HSPA8')"
1693,"('MYL7', 'MYL9', 'TNNC1', 'TIMP1', 'HSPB1', 'FTL')"
1694,"('MYL7', 'MYL9', 'TNNC1', 'TIMP1', 'HSPB1', 'FTH1')"
1695,"('MYL7', 'MYL9', 'TNNC1', 'TIMP1', 'HSPA8', 'FTL')"
1696,"('MYL7', 'MYL9', 'TNNC1', 'TIMP1', 'HSPA8', 'FTH1')"
1697,"('MYL7', 'MYL9', 'TNNC1', 'TIMP1', 'FTL', 'FTH1')"
1698,"('MYL7', 'MYL9', 'TNNC1', 'HSPB1', 'HSPA8', 'FTL')"
1699,"('MYL7', 'MYL9', 'TNNC1', 'HSPB1', 'HSPA8', 'FTH1')"
1700,"('MYL7', 'MYL9', 'TNNC1', 'HSPB1', 'FTL', 'FTH1')"
1701,"('MYL7', 'MYL9', 'TNNC1', 'HSPA8', 'FTL', 'FTH1')"
1702,"('MYL7', 'MYL9', 'MYL4', 'TPM1', 'UBC', 'UBB')"
1703,"('MYL7', 'MYL9', 'MYL4', 'TPM1', 'UBC', 'TIMP1')"
1704,"('MYL7', 'MYL9', 'MYL4', 'TPM1', 'UBC', 'HSPB1')"
1705,"('MYL7', 'MYL9', 'MYL4', 'TPM1', 'UBC', 'HSPA8')"
1706,"('MYL7', 'MYL9', 'MYL4', 'TPM1', 'UBC', 'FTL')"
1707,"('MYL7', 'MYL9', 'MYL4', 'TPM1', 'UBC', 'FTH1')"
1708,"('MYL7', 'MYL9', 'MYL4', 'TPM1', 'UBB', 'TIMP1')"
1709,"('MYL7', 'MYL9', 'MYL4', 'TPM1', 'UBB', 'HSPB1')"
1710,"('MYL7', 'MYL9', 'MYL4', 'TPM1', 'UBB', 'HSPA8')"
1711,"('MYL7', 'MYL9', 'MYL4', 'TPM1', 'UBB', 'FTL')"
1712,"('MYL7', 'MYL9', 'MYL4', 'TPM1', 'UBB', 'FTH1')"
1713,"('MYL7', 'MYL9', 'MYL4', 'TPM1', 'TIMP1', 'HSPB1')"
1714,"('MYL7', 'MYL9', 'MYL4', 'TPM1', 'TIMP1', 'HSPA8')"
1715,"('MYL7', 'MYL9', 'MYL4', 'TPM1', 'TIMP1', 'FTL')"
1716,"('MYL7', 'MYL9', 'MYL4', 'TPM1', 'TIMP1', 'FTH1')"
1717,"('MYL7', 'MYL9', 'MYL4', 'TPM1', 'HSPB1', 'HSPA8')"
1718,"('MYL7', 'MYL9', 'MYL4', 'TPM1', 'HSPB1', 'FTL')"
1719,"('MYL7', 'MYL9', 'MYL4', 'TPM1', 'HSPB1', 'FTH1')"
1720,"('MYL7', 'MYL9', 'MYL4', 'TPM1', 'HSPA8', 'FTL')"
1721,"('MYL7', 'MYL9', 'MYL4', 'TPM1', 'HSPA8', 'FTH1')"
1722,"('MYL7', 'MYL9', 'MYL4', 'TPM1', 'FTL', 'FTH1')"
1723,"('MYL7', 'MYL9', 'MYL4', 'UBC', 'UBB', 'TIMP1')"
1724,"('MYL7', 'MYL9', 'MYL4', 'UBC', 'UBB', 'HSPB1')"
1725,"('MYL7', 'MYL9', 'MYL4', 'UBC', 'UBB', 'HSPA8')"
1726,"('MYL7', 'MYL9', 'MYL4', 'UBC', 'UBB', 'FTL')"
1727,"('MYL7', 'MYL9', 'MYL4', 'UBC', 'UBB', 'FTH1')"
1728,"('MYL7', 'MYL9', 'MYL4', 'UBC', 'TIMP1', 'HSPB1')"
1729,"('MYL7', 'MYL9', 'MYL4', 'UBC', 'TIMP1', 'HSPA8')"
1730,"('MYL7', 'MYL9', 'MYL4', 'UBC', 'TIMP1', 'FTL')"
1731,"('MYL7', 'MYL9', 'MYL4', 'UBC', 'TIMP1', 'FTH1')"
1732,"('MYL7', 'MYL9', 'MYL4', 'UBC', 'HSPB1', 'HSPA8')"
1733,"('MYL7', 'MYL9', 'MYL4', 'UBC', 'HSPB1', 'FTL')"
1734,"('MYL7', 'MYL9', 'MYL4', 'UBC', 'HSPB1', 'FTH1')"
1735,"('MYL7', 'MYL9', 'MYL4', 'UBC', 'HSPA8', 'FTL')"
1736,"('MYL7', 'MYL9', 'MYL4', 'UBC', 'HSPA8', 'FTH1')"
1737,"('MYL7', 'MYL9', 'MYL4', 'UBC', 'FTL', 'FTH1')"
1738,"('MYL7', 'MYL9', 'MYL4', 'UBB', 'TIMP1', 'HSPB1')"
1739,"('MYL7', 'MYL9', 'MYL4', 'UBB', 'TIMP1', 'HSPA8')"
1740,"('MYL7', 'MYL9', 'MYL4', 'UBB', 'TIMP1', 'FTL')"
1741,"('MYL7', 'MYL9', 'MYL4', 'UBB', 'TIMP1', 'FTH1')"
1742,"('MYL7', 'MYL9', 'MYL4', 'UBB', 'HSPB1', 'HSPA8')"
1743,"('MYL7', 'MYL9', 'MYL4', 'UBB', 'HSPB1', 'FTL')"
1744,"('MYL7', 'MYL9', 'MYL4', 'UBB', 'HSPB1', 'FTH1')"
1745,"('MYL7', 'MYL9', 'MYL4', 'UBB', 'HSPA8', 'FTL')"
1746,"('MYL7', 'MYL9', 'MYL4', 'UBB', 'HSPA8', 'FTH1')"
1747,"('MYL7', 'MYL9', 'MYL4', 'UBB', 'FTL', 'FTH1')"
1748,"('MYL7', 'MYL9', 'MYL4', 'TIMP1', 'HSPB1', 'HSPA8')"
1749,"('MYL7', 'MYL9', 'MYL4', 'TIMP1', 'HSPB1', 'FTL')"
1750,"('MYL7', 'MYL9', 'MYL4', 'TIMP1', 'HSPB1', 'FTH1')"
1751,"('MYL7', 'MYL9', 'MYL4', 'TIMP1', 'HSPA8', 'FTL')"
1752,"('MYL7', 'MYL9', 'MYL4', 'TIMP1', 'HSPA8', 'FTH1')"
1753,"('MYL7', 'MYL9', 'MYL4', 'TIMP1', 'FTL', 'FTH1')"
1754,"('MYL7', 'MYL9', 'MYL4', 'HSPB1', 'HSPA8', 'FTL')"
1755,"('MYL7', 'MYL9', 'MYL4', 'HSPB1', 'HSPA8', 'FTH1')"
1756,"('MYL7', 'MYL9', 'MYL4', 'HSPB1', 'FTL', 'FTH1')"
1757,"('MYL7', 'MYL9', 'MYL4', 'HSPA8', 'FTL', 'FTH1')"
1758,"('MYL7', 'MYL9', 'TPM1', 'UBC', 'UBB', 'TIMP1')"
1759,"('MYL7', 'MYL9', 'TPM1', 'UBC', 'UBB', 'HSPB1')"
1760,"('MYL7', 'MYL9', 'TPM1', 'UBC', 'UBB', 'HSPA8')"
1761,"('MYL7', 'MYL9', 'TPM1', 'UBC', 'UBB', 'FTL')"
1762,"('MYL7', 'MYL9', 'TPM1', 'UBC', 'UBB', 'FTH1')"
1763,"('MYL7', 'MYL9', 'TPM1', 'UBC', 'TIMP1', 'HSPB1')"
1764,"('MYL7', 'MYL9', 'TPM1', 'UBC', 'TIMP1', 'HSPA8')"
1765,"('MYL7', 'MYL9', 'TPM1', 'UBC', 'TIMP1', 'FTL')"
1766,"('MYL7', 'MYL9', 'TPM1', 'UBC', 'TIMP1', 'FTH1')"
1767,"('MYL7', 'MYL9', 'TPM1', 'UBC', 'HSPB1', 'HSPA8')"
1768,"('MYL7', 'MYL9', 'TPM1', 'UBC', 'HSPB1', 'FTL')"
1769,"('MYL7', 'MYL9', 'TPM1', 'UBC', 'HSPB1', 'FTH1')"
1770,"('MYL7', 'MYL9', 'TPM1', 'UBC', 'HSPA8', 'FTL')"
1771,"('MYL7', 'MYL9', 'TPM1', 'UBC', 'HSPA8', 'FTH1')"
1772,"('MYL7', 'MYL9', 'TPM1', 'UBC', 'FTL', 'FTH1')"
1773,"('MYL7', 'MYL9', 'TPM1', 'UBB', 'TIMP1', 'HSPB1')"
1774,"('MYL7', 'MYL9', 'TPM1', 'UBB', 'TIMP1', 'HSPA8')"
1775,"('MYL7', 'MYL9', 'TPM1', 'UBB', 'TIMP1', 'FTL')"
1776,"('MYL7', 'MYL9', 'TPM1', 'UBB', 'TIMP1', 'FTH1')"
1777,"('MYL7', 'MYL9', 'TPM1', 'UBB', 'HSPB1', 'HSPA8')"
1778,"('MYL7', 'MYL9', 'TPM1', 'UBB', 'HSPB1', 'FTL')"
1779,"('MYL7', 'MYL9', 'TPM1', 'UBB', 'HSPB1', 'FTH1')"
1780,"('MYL7', 'MYL9', 'TPM1', 'UBB', 'HSPA8', 'FTL')"
1781,"('MYL7', 'MYL9', 'TPM1', 'UBB', 'HSPA8', 'FTH1')"
1782,"('MYL7', 'MYL9', 'TPM1', 'UBB', 'FTL', 'FTH1')"
1783,"('MYL7', 'MYL9', 'TPM1', 'TIMP1', 'HSPB1', 'HSPA8')"
1784,"('MYL7', 'MYL9', 'TPM1', 'TIMP1', 'HSPB1', 'FTL')"
1785,"('MYL7', 'MYL9', 'TPM1', 'TIMP1', 'HSPB1', 'FTH1')"
1786,"('MYL7', 'MYL9', 'TPM1', 'TIMP1', 'HSPA8', 'FTL')"
1787,"('MYL7', 'MYL9', 'TPM1', 'TIMP1', 'HSPA8', 'FTH1')"
1788,"('MYL7', 'MYL9', 'TPM1', 'TIMP1', 'FTL', 'FTH1')"
1789,"('MYL7', 'MYL9', 'TPM1', 'HSPB1', 'HSPA8', 'FTL')"
1790,"('MYL7', 'MYL9', 'TPM1', 'HSPB1', 'HSPA8', 'FTH1')"
1791,"('MYL7', 'MYL9', 'TPM1', 'HSPB1', 'FTL', 'FTH1')"
1792,"('MYL7', 'MYL9', 'TPM1', 'HSPA8', 'FTL', 'FTH1')"
1793,"('MYL7', 'MYL9', 'UBC', 'UBB', 'TIMP1', 'HSPB1')"
1794,"('MYL7', 'MYL9', 'UBC', 'UBB', 'TIMP1', 'HSPA8')"
1795,"('MYL7', 'MYL9', 'UBC', 'UBB', 'TIMP1', 'FTL')"
1796,"('MYL7', 'MYL9', 'UBC', 'UBB', 'TIMP1', 'FTH1')"
1797,"('MYL7', 'MYL9', 'UBC', 'UBB', 'HSPB1', 'HSPA8')"
1798,"('MYL7', 'MYL9', 'UBC', 'UBB', 'HSPB1', 'FTL')"
1799,"('MYL7', 'MYL9', 'UBC', 'UBB', 'HSPB1', 'FTH1')"
1800,"('MYL7', 'MYL9', 'UBC', 'UBB', 'HSPA8', 'FTL')"
1801,"('MYL7', 'MYL9', 'UBC', 'UBB', 'HSPA8', 'FTH1')"
1802,"('MYL7', 'MYL9', 'UBC', 'UBB', 'FTL', 'FTH1')"
1803,"('MYL7', 'MYL9', 'UBC', 'TIMP1', 'HSPB1', 'HSPA8')"
1804,"('MYL7', 'MYL9', 'UBC', 'TIMP1', 'HSPB1', 'FTL')"
1805,"('MYL7', 'MYL9', 'UBC', 'TIMP1', 'HSPB1', 'FTH1')"
1806,"('MYL7', 'MYL9', 'UBC', 'TIMP1', 'HSPA8', 'FTL')"
1807,"('MYL7', 'MYL9', 'UBC', 'TIMP1', 'HSPA8', 'FTH1')"
1808,"('MYL7', 'MYL9', 'UBC', 'TIMP1', 'FTL', 'FTH1')"
1809,"('MYL7', 'MYL9', 'UBC', 'HSPB1', 'HSPA8', 'FTL')"
1810,"('MYL7', 'MYL9', 'UBC', 'HSPB1', 'HSPA8', 'FTH1')"
1811,"('MYL7', 'MYL9', 'UBC', 'HSPB1', 'FTL', 'FTH1')"
1812,"('MYL7', 'MYL9', 'UBC', 'HSPA8', 'FTL', 'FTH1')"
1813,"('MYL7', 'MYL9', 'UBB', 'TIMP1', 'HSPB1', 'HSPA8')"
1814,"('MYL7', 'MYL9', 'UBB', 'TIMP1', 'HSPB1', 'FTL')"
1815,"('MYL7', 'MYL9', 'UBB', 'TIMP1', 'HSPB1', 'FTH1')"
1816,"('MYL7', 'MYL9', 'UBB', 'TIMP1', 'HSPA8', 'FTL')"
1817,"('MYL7', 'MYL9', 'UBB', 'TIMP1', 'HSPA8', 'FTH1')"
1818,"('MYL7', 'MYL9', 'UBB', 'TIMP1', 'FTL', 'FTH1')"
1819,"('MYL7', 'MYL9', 'UBB', 'HSPB1', 'HSPA8', 'FTL')"
1820,"('MYL7', 'MYL9', 'UBB', 'HSPB1', 'HSPA8', 'FTH1')"
1821,"('MYL7', 'MYL9', 'UBB', 'HSPB1', 'FTL', 'FTH1')"
1822,"('MYL7', 'MYL9', 'UBB', 'HSPA8', 'FTL', 'FTH1')"
1823,"('MYL7', 'MYL9', 'TIMP1', 'HSPB1', 'HSPA8', 'FTL')"
1824,"('MYL7', 'MYL9', 'TIMP1', 'HSPB1', 'HSPA8', 'FTH1')"
1825,"('MYL7', 'MYL9', 'TIMP1', 'HSPB1', 'FTL', 'FTH1')"
1826,"('MYL7', 'MYL9', 'TIMP1', 'HSPA8', 'FTL', 'FTH1')"
1827,"('MYL7', 'MYL9', 'HSPB1', 'HSPA8', 'FTL', 'FTH1')"
1828,"('MYL7', 'TNNC1', 'MYL4', 'TPM1', 'UBC', 'UBB')"
1829,"('MYL7', 'TNNC1', 'MYL4', 'TPM1', 'UBC', 'TIMP1')"
1830,"('MYL7', 'TNNC1', 'MYL4', 'TPM1', 'UBC', 'HSPB1')"
1831,"('MYL7', 'TNNC1', 'MYL4', 'TPM1', 'UBC', 'HSPA8')"
1832,"('MYL7', 'TNNC1', 'MYL4', 'TPM1', 'UBC', 'FTL')"
1833,"('MYL7', 'TNNC1', 'MYL4', 'TPM1', 'UBC', 'FTH1')"
1834,"('MYL7', 'TNNC1', 'MYL4', 'TPM1', 'UBB', 'TIMP1')"
1835,"('MYL7', 'TNNC1', 'MYL4', 'TPM1', 'UBB', 'HSPB1')"
1836,"('MYL7', 'TNNC1', 'MYL4', 'TPM1', 'UBB', 'HSPA8')"
1837,"('MYL7', 'TNNC1', 'MYL4', 'TPM1', 'UBB', 'FTL')"
1838,"('MYL7', 'TNNC1', 'MYL4', 'TPM1', 'UBB', 'FTH1')"
1839,"('MYL7', 'TNNC1', 'MYL4', 'TPM1', 'TIMP1', 'HSPB1')"
1840,"('MYL7', 'TNNC1', 'MYL4', 'TPM1', 'TIMP1', 'HSPA8')"
1841,"('MYL7', 'TNNC1', 'MYL4', 'TPM1', 'TIMP1', 'FTL')"
1842,"('MYL7', 'TNNC1', 'MYL4', 'TPM1', 'TIMP1', 'FTH1')"
